name|Божедарівська територіальна громада
region|Дніпропетровська область
id|id148
link|http://decentralization.gov.ua/region/common/id/1324
0|1|2|3
смт|Громади|Бюджети|Водопостачання
Божедарівка|Божедарівська територіальна громада||
