name|Томаківська територіальна громада
region|Дніпропетровська область
id|id176
link|http://decentralization.gov.ua/region/common/id/1005
0|1|2|3
смт|Громади|Бюджети|Водопостачання
Томаківка|Томаківська територіальна громада||
