name|Воскресенська територіальна громада
region|Миколаївська область
id|id302
link|http://decentralization.gov.ua/region/common/id/1186
0|1|2|3
смт|Громади|Бюджети|Водопостачання
Воскресенське|Воскресенська територіальна громада||
