name|Доманівська територіальна громада
region|Миколаївська область
id|id304
link|http://decentralization.gov.ua/region/common/id/1184
0|1|2|3
смт|Громади|Бюджети|Водопостачання
Доманівка|Доманівська територіальна громада||
