name|Решетилівська територіальна громада
region|Полтавська область
id|id342
link|http://decentralization.gov.ua/region/common/id/1294
0|1|2|3
смт|Громади|Бюджети|Водопостачання
Решетилівка|Решетилівська територіальна громада||
