name|Ситковецька територіальна громада
region|Вінницька область
id|id118
link|http://decentralization.gov.ua/region/common/id/311
0|1|2|3
смт|Громади|Бюджети|Водопостачання
Ситківці|Ситковецька територіальна громада||
