name|Стеблівська територіальна громада
region|Черкаська область
id|id473
link|http://decentralization.gov.ua/region/common/id/535
0|1|2|3
смт|Громади|Бюджети|Водопостачання
Стеблів|Стеблівська територіальна громада||
