name|Софіївська територіальна громада
region|Дніпропетровська область
id|id174
link|http://decentralization.gov.ua/region/common/id/1004
0|1|2|3
смт|Громади|Бюджети|Водопостачання
Софіївка|Софіївська територіальна громада||
